UserCardBIN,Channel,rows,approved_rows,observed_approval_rate,observed_approval_relative,segment_1_rows,segment_2_rows,segment_3_rows,segment_4_rows,segment_1_weight,segment_2_weight,segment_3_weight,segment_4_weight,segment_1_approval_relative,segment_2_approval_relative,segment_3_approval_relative,segment_4_approval_relative,segment_1_weighted_approval_relative,segment_2_weighted_approval_relative,segment_3_weighted_approval_relative,segment_4_weighted_approval_relative,expected_approval_relative,approval_relative_gap,approval_relative_index,fraud_rows,observed_fraud_rate,observed_fraud_relative,expected_fraud_relative,fraud_relative_gap,fraud_relative_index,is_concern,severity_score,bin_y,channel_y,edge_width,edge_opacity
508719,DRIVE205,434,293,0.6751152073732719,1.091061768383306,358,42,31,3,0.8248847926267281,0.0967741935483871,0.0714285714285714,0.0069124423963133,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.9463887290913764,0.0964183096051183,0.0598864956162948,0.0046309667270297,1.1073245010398192,-0.0162627326565132,0.9853134897302084,5,0.0115207373271889,0.9750675932199122,0.6944312747207778,0.2806363184991344,1.4041239626080706,True,0.2968990511556476,39,59,1.7296231375985978,0.18940310783232306
426674,DRIVE765,418,286,0.6842105263157895,1.1057608222056068,360,58,0,0,0.861244019138756,0.138755980861244,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.9881035994308937,0.1382457102631601,0.0,0.0,1.1263493096940538,-0.0205884874884469,0.9817210457615148,5,0.0119617224880382,1.0123907546828754,0.6198735280689629,0.3925172266139125,1.633221469929014,True,0.41310571410235936,29,24,1.6945661700262926,0.19343049209678484
507799,DRIVE752,414,269,0.6497584541062802,1.0500824158849602,200,214,0,0,0.4830917874396135,0.5169082125603864,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.5542502745063251,0.5150072994527818,0.0,0.0,1.0692575739591068,-0.0191751580741466,0.9820668484926908,5,0.0120772946859903,1.0221723078682172,0.7512006943167251,0.2709716135514921,1.3607180019954075,True,0.2901467716256387,79,97,1.6858019281332164,0.18916909350268968
540108,SKYDOOR29,412,227,0.5509708737864077,0.8904306247521997,43,179,79,111,0.1043689320388349,0.4344660194174757,0.1917475728155339,0.2694174757281553,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.1197422741111844,0.4328682847886744,0.1607632625039371,0.1804953002491354,0.8938691216529315,-0.0034384969007318,0.9961532434475716,12,0.029126213592233,2.4651223424705355,1.2794122199017723,1.1857101225687632,1.9267616051531824,True,1.189148619469495,78,91,1.6814198071866784,0.22032587749354143
532537,BEST19,405,244,0.6024691358024692,0.9736575824777196,258,63,73,11,0.6370370370370371,0.1555555555555555,0.1802469135802469,0.0271604938271604,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.7308713619823408,0.154983505068968,0.1511209839996378,0.0181960783167407,1.0551719293676871,-0.0815143468899678,0.922747805716538,6,0.0148148148148148,1.2538646976516798,0.8629430140350706,0.3909216836166093,1.4530098479952722,True,0.47243603050657706,54,73,1.6660823838737948,0.19548670795078846
434246,DRIVE763,404,256,0.6336633663366337,1.0240709518674926,323,81,0,0,0.7995049504950495,0.2004950495049505,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.9172704852417676,0.1997577354937724,0.0,0.0,1.11702822073554,-0.0929572688680473,0.9167816290202258,4,0.0099009900990099,0.8379788820939443,0.6413146733329284,0.1966642087610159,1.306657896565733,True,0.2896214776290632,7,9,1.663891323400526,0.1891508883436878
508719,DRIVE788,395,223,0.5645569620253165,0.9123872645930196,361,0,0,34,0.9139240506329114,0.0,0.0,0.0860759493670886,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,1.048543297798333,0.0,0.0,0.0576662827207182,1.1062095805190513,-0.1938223159260317,0.8247869849083325,7,0.0177215189873417,1.499876125671946,0.6806458535483331,0.8192302721236129,2.2036072325318865,True,1.0130525880496446,39,55,1.6441717791411044,0.21422290225967133
507799,DRIVE739,391,248,0.6342710997442456,1.0250531171026596,189,202,0,0,0.4833759590792839,0.5166240409207161,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.5545763040795642,0.5147241728450563,0.0,0.0,1.0693004769246204,-0.0442473598219608,0.9586202748649104,4,0.0102301790281329,0.8658400725471957,0.7511020053416575,0.1147380672055382,1.1527596336976185,True,0.158985427027499,79,94,1.6354075372480281,0.18462342355618733
532412,DRIVE632,384,245,0.6380208333333334,1.0311131064437298,214,92,54,24,0.5572916666666666,0.2395833333333333,0.140625,0.0625,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.639379652606281,0.2387022734321159,0.1179015382445804,0.0418716574902273,1.0378551217732048,-0.006742015329475,0.9935038954975178,11,0.0286458333333333,2.4244649427249274,0.8922683678668178,1.5321965748581097,2.7171925286572627,True,1.5389385901875847,49,76,1.6200701139351446,0.23244857844901573
434246,DRIVE765,379,244,0.6437994722955145,1.0404520340461116,311,68,0,0,0.820580474934037,0.179419525065963,0.0,0.0,1.147298068228093,0.9963225325862228,0.8384109386281279,0.669946519843638,0.9414503937175118,0.1787597156091376,0.0,0.0,1.1202101093266494,-0.0797580752805378,0.9288007895871608,4,0.0105540897097625,0.8932545339471069,0.6339954281460859,0.2592591058010209,1.408928983224911,True,0.3390171810815587,7,24,1.6091148115687992,0.1908627994662697
